-7.548250419147890723e-09,1.026188418186806117e-01,1.979123595665671276e-08,-6.577692619270394798e-09,1.135088026393300632e-08,3.666068470355260400e-02,6.037258602685475345e-02,-2.112285137472972714e-08,3.266264778692846704e-01,-4.361515181433188105e-09,-1.555898166543792373e-09,-8.205654827786588240e-09,9.061028006248947331e-02,-6.120528029964458810e-10,3.473636868845032863e-09,6.739740110251588034e-02,9.943327237136548313e-02,-5.947838068564123533e-09,1.293182670877003893e-01,8.696221028156637944e-02
-5.858980295829209829e-09,1.044912603513686311e-01,1.837166696641122651e-08,-6.877282440113076590e-09,5.138763166903732276e-09,3.871726114998542967e-02,5.844073667062302246e-02,-1.498569412411379990e-08,3.269460108900361095e-01,-4.741089177198999231e-09,-3.473724845527996673e-09,-8.907909731030703377e-09,8.878877704531751291e-02,-6.261805522654740646e-10,5.390845254816048585e-09,6.585624743809070925e-02,9.908294290874333776e-02,-8.617278605123690524e-09,1.301103740604489245e-01,8.756641468109392645e-02
-6.571044923906179790e-09,1.039650934543029509e-01,1.910626190081281903e-08,-6.460497319114341675e-09,9.332250108552389861e-09,3.774058813095016590e-02,5.883830794845756884e-02,-1.800369781641367531e-08,3.269276321507544325e-01,-4.411950439604603682e-09,-1.954096815569105309e-09,-8.342269570921877828e-09,8.940814061160688719e-02,-3.770111522590036057e-10,4.588705242277091184e-09,6.631466350935301401e-02,9.917259074396389540e-02,-6.757828137982872933e-09,1.299377200785841180e-01,8.769528323122216529e-02
-6.283332277820736508e-10,7.866237930460913408e-02,2.724771470219505966e-08,-8.803358856568474704e-09,-1.087849126562670086e-08,1.628655925086923070e-02,1.324726076817917264e-01,-2.433817667598458211e-08,3.940125970480043427e-01,5.056902697473725696e-09,1.996575998617300721e-09,4.563237441419309244e-04,6.021131899062778098e-02,2.947449150191215133e-09,-5.267761681930229323e-09,-2.982737887942992699e-08,1.201474282812819011e-01,-3.326779945939495223e-08,1.376086628833510239e-01,6.014219861280827722e-02
-5.596872564556474937e-09,8.047550451451689069e-02,2.746912097397051030e-08,-1.431006450217380862e-08,-1.749489897690933895e-08,1.562440499460593379e-02,1.290442516806344087e-01,-2.046582600997593406e-08,3.929101648457947737e-01,-1.903079028530102977e-09,-2.050092481110981922e-09,-9.939885856359257854e-09,6.039604808202380520e-02,1.520539955698322944e-09,-5.067702189405890574e-09,-2.952692824924256205e-08,1.206392198959991557e-01,-2.686521281709840000e-08,1.403070379449062599e-01,6.060347230668167856e-02
4.544577161569976602e-09,7.963928663975190780e-02,2.451852684907575299e-08,-9.615744794366763965e-09,-1.151032733218155961e-08,1.164891864298538311e-02,1.267673202610338778e-01,-6.420406427849476591e-09,3.919392179090767647e-01,-1.277766190419600610e-09,1.650931346043739133e-10,3.280405769364877055e-03,6.633686352288954702e-02,9.971692341792116995e-09,1.357009089844664508e-09,-2.468655156952905245e-08,1.244615996316875833e-01,-2.364821706001742020e-08,1.385648303421758709e-01,5.736159390743868908e-02
-1.001038486960332626e-08,7.991496410765513980e-02,5.402811912483897884e-08,-2.078654131678101356e-08,-2.256435879867483976e-09,2.380180885549647470e-03,1.136007914565735910e-01,-2.304755134881671556e-08,3.893202859181741915e-01,-2.020855814101688533e-09,4.095379633900100528e-09,-1.236432197531337445e-08,6.656971256464296050e-02,-8.863852629099386928e-09,-7.305988316590393443e-10,-5.015185292564311427e-08,1.324332400538864030e-01,-4.926587716189969021e-08,1.662841797205238392e-01,4.949676671394034888e-02
-2.280182802118466399e-08,9.766114447736702620e-02,1.443958088097059189e-08,-9.930528434720191466e-09,-7.035071835207865309e-09,-1.485526724773887830e-09,7.678631840222317761e-02,-2.710538573774504119e-08,3.744949689470424836e-01,-2.298964089533475006e-09,-4.242822045823969442e-10,-4.830548608120464748e-09,4.157167342396494991e-02,-4.054020079370965097e-09,-7.443164240867719532e-09,-2.550653789633454562e-08,1.417245807967463522e-01,-1.825139818946103110e-08,2.022031194071476912e-01,6.555831129056384488e-02
2.175490890018878776e-04,1.168585720327418170e-01,1.012711506711107609e-08,8.923410856529100112e-10,-3.146169203191097116e-10,-8.541269932652347721e-09,3.756481979766003454e-03,2.640611576762791916e-09,1.239642570228334933e-01,-5.740665077849446411e-09,-3.891252273746643198e-09,6.000156869174338095e-09,3.331560115436564551e-02,1.980685959197167766e-09,8.009216724765726700e-09,1.765125284887475721e-01,1.924742708285598902e-01,1.018458882671111343e-01,1.240386648295723759e-01,1.270161751270926509e-01
6.662084409329860346e-04,1.158396148597334585e-01,1.376358307443833681e-08,2.507581110767996586e-09,2.869024039238426690e-09,-8.145561101662242274e-09,3.359015369929743006e-03,4.738613219634075056e-09,1.247130567072933793e-01,-9.524503295471716946e-09,-6.155692198402131227e-09,6.455624062866943460e-09,3.629770437627034829e-02,-1.842420224920113173e-09,7.165566057899053811e-09,1.758422459293217388e-01,1.903333340133186169e-01,1.028637972028441649e-01,1.244377681537454650e-01,1.256472430932440987e-01
1.489466719485034105e-02,7.834583249693224949e-02,-7.235883591276673064e-08,1.150995585158792058e-08,2.601821750681898245e-08,2.016178343847949175e-08,2.650291886838106884e-08,1.434302656249344065e-08,8.994926509550285609e-02,-4.269496050801677159e-09,1.908437609879259736e-09,2.157863235246514245e-08,1.211934359085837520e-01,-1.295252213867260122e-08,5.001009272117257013e-10,1.809829777755859737e-01,1.282022114125967172e-01,1.867379579558648972e-01,1.704949160162735622e-01,2.919870322476986538e-02
1.507080685492626082e-02,7.838133752326680026e-02,-7.130150801646105382e-08,1.231839896342369425e-08,2.872049466598203745e-08,2.220421792579380742e-08,2.745418565220620582e-08,1.477649795928706297e-08,9.054143361404783097e-02,-5.243054845842353978e-09,2.124392636451058630e-09,2.228133689090441396e-08,1.216814010208523700e-01,-1.310721913941729349e-08,-2.015165178491786974e-10,1.815682275976180093e-01,1.286467543559458582e-01,1.853335567907742620e-01,1.691373427826623754e-01,2.963909944773602048e-02
